,zip,stcountyfp,city,state,countyname,classfp
540,83728,16001,Boise,ID,Ada County,H1
541,83719,16001,Boise,ID,Ada County,H1
542,83634,16001,Kuna,ID,Ada County,H1
543,83646,16001,Meridian,ID,Ada County,H1
544,83701,16001,Boise,ID,Ada County,H1
545,83709,16001,Boise,ID,Ada County,H1
546,83703,16001,Boise,ID,Ada County,H1
547,35401,01125,Tuscaloosa,AL,Tuscaloosa County,H1
548,83714,16001,Garden city,ID,Ada County,H1
549,83711,16001,Boise,ID,Ada County,H1
550,83616,16001,Eagle,ID,Ada County,H1
551,83706,16001,Boise,ID,Ada County,H1
552,83716,16001,Boise,ID,Ada County,H1
553,83725,16001,Boise,ID,Ada County,H1
554,83735,16001,Boise,ID,Ada County,H1
555,83638,16003,Mccall,ID,Adams County,H1
556,83612,16003,Council,ID,Adams County,H1
557,83632,16003,Indian valley,ID,Adams County,H1
558,36206,01015,Anniston,AL,Calhoun County,H1
559,35404,01125,Tuscaloosa,AL,Tuscaloosa County,H1
560,83547,16003,Pollock,ID,Adams County,H1
561,83643,16003,Mesa,ID,Adams County,H1
562,83654,16003,New meadows,ID,Adams County,H1
563,83205,16005,Pocatello,ID,Bannock County,H1
564,83214,16005,Arimo,ID,Bannock County,H1
565,83234,16005,Downey,ID,Bannock County,H1
566,83202,16005,Pocatello,ID,Bannock County,H1
567,83204,16005,Pocatello,ID,Bannock County,H1
568,83245,16005,Inkom,ID,Bannock County,H1
569,83281,16005,Swanlake,ID,Bannock County,H1
570,35405,01125,Tuscaloosa,AL,Tuscaloosa County,H1
571,83201,16005,Pocatello,ID,Bannock County,H1
572,83246,16005,Lava hot springs,ID,Bannock County,H1
573,83209,16005,Pocatello,ID,Bannock County,H1
574,83250,16005,Mccammon,ID,Bannock County,H1
575,83206,16005,Pocatello,ID,Bannock County,H1
576,83238,16007,Geneva,ID,Bear Lake County,H1
577,83239,16007,Georgetown,ID,Bear Lake County,H1
578,83254,16007,Montpelier,ID,Bear Lake County,H1
579,83287,16007,Fish haven,ID,Bear Lake County,H1
580,83223,16007,Bloomington,ID,Bear Lake County,H1
581,35446,01125,Buhl,AL,Tuscaloosa County,H1
582,83233,16007,Dingle,ID,Bear Lake County,H1
583,83261,16007,Paris,ID,Bear Lake County,H1
584,83272,16007,Saint charles,ID,Bear Lake County,H1
585,83220,16007,Bern,ID,Bear Lake County,H1
586,83276,16007,Soda springs,ID,Bear Lake County,H1
587,83830,16009,Fernwood,ID,Benewah County,H1
588,83870,16009,Tensed,ID,Benewah County,H1
589,83876,16009,Worley,ID,Benewah County,H1
590,83866,16009,Santa,ID,Benewah County,H1
591,83861,16009,Saint maries,ID,Benewah County,H1
592,35482,01125,Samantha,AL,Tuscaloosa County,H1
593,83824,16009,Desmet,ID,Benewah County,H1
594,83851,16009,Plummer,ID,Benewah County,H1
595,83833,16009,Harrison,ID,Benewah County,H1
596,83236,16011,Firth,ID,Bingham County,H1
597,83202,16011,Pocatello,ID,Bingham County,H1
598,83274,16011,Shelley,ID,Bingham County,H1
599,83211,16011,American falls,ID,Bingham County,H1
600,83215,16011,Atomic city,ID,Bingham County,H1
601,83203,16011,Fort hall,ID,Bingham County,H1
602,83404,16011,Idaho falls,ID,Bingham County,H1
603,35478,01125,Peterson,AL,Tuscaloosa County,H1
604,83210,16011,Aberdeen,ID,Bingham County,H1
605,83402,16011,Idaho falls,ID,Bingham County,H1
606,83277,16011,Springfield,ID,Bingham County,H1
607,83218,16011,Basalt,ID,Bingham County,H1
608,83221,16011,Blackfoot,ID,Bingham County,H1
609,83256,16011,Moreland,ID,Bingham County,H1
610,83262,16011,Pingree,ID,Bingham County,H1
611,83354,16013,Sun valley,ID,Blaine County,H1
612,83340,16013,Ketchum,ID,Blaine County,H1
613,83333,16013,Hailey,ID,Blaine County,H1
614,35130,01127,Quinton,AL,Walker County,H1
615,83313,16013,Bellevue,ID,Blaine County,H1
616,83348,16013,Picabo,ID,Blaine County,H1
617,83353,16013,Sun valley,ID,Blaine County,H1
618,83320,16013,Carey,ID,Blaine County,H1
619,83637,16015,Lowman,ID,Boise County,H1
620,83629,16015,Horseshoe bend,ID,Boise County,H1
621,83702,16015,Boise,ID,Boise County,H1
622,83631,16015,Idaho city,ID,Boise County,H1
623,83622,16015,Garden valley,ID,Boise County,H1
624,83666,16015,Placerville,ID,Boise County,H1
625,35554,01127,Eldridge,AL,Walker County,H1
626,83670,16015,Sweet,ID,Boise County,H1
627,83716,16015,Boise,ID,Boise County,H1
628,83602,16015,Banks,ID,Boise County,H1
629,83822,16017,Oldtown,ID,Bonner County,H1
630,83804,16017,Blanchard,ID,Bonner County,H1
631,83813,16017,Cocolalla,ID,Bonner County,H1
632,83860,16017,Sagle,ID,Bonner County,H1
633,83864,16017,Sandpoint,ID,Bonner County,H1
634,83856,16017,Priest river,ID,Bonner County,H1
635,83825,16017,Dover,ID,Bonner County,H1
636,35546,01127,Berry,AL,Walker County,H1
637,83811,16017,Clark fork,ID,Bonner County,H1
638,83803,16017,Bayview,ID,Bonner County,H1
639,83852,16017,Ponderay,ID,Bonner County,H1
640,83836,16017,Hope,ID,Bonner County,H1
641,83821,16017,Coolin,ID,Bonner County,H1
642,83848,16017,Nordman,ID,Bonner County,H1
643,83869,16017,Spirit lake,ID,Bonner County,H1
644,83801,16017,Athol,ID,Bonner County,H1
645,83840,16017,Kootenai,ID,Bonner County,H1
646,83865,16017,Colburn,ID,Bonner County,H1
647,35549,01127,Carbon hill,AL,Walker County,H1
648,83809,16017,Careywood,ID,Bonner County,H1
649,83841,16017,Laclede,ID,Bonner County,H1
650,83442,16019,Rigby,ID,Bonneville County,H1
651,83443,16019,Ririe,ID,Bonneville County,H1
652,83454,16019,Ucon,ID,Bonneville County,H1
653,83274,16019,Shelley,ID,Bonneville County,H1
654,83406,16019,Idaho falls,ID,Bonneville County,H1
655,83404,16019,Idaho falls,ID,Bonneville County,H1
656,83444,16019,Roberts,ID,Bonneville County,H1
657,83403,16019,Idaho falls,ID,Bonneville County,H1
658,35063,01127,Empire,AL,Walker County,H1
659,83428,16019,Irwin,ID,Bonneville County,H1
660,83285,16019,Wayan,ID,Bonneville County,H1
661,83401,16019,Idaho falls,ID,Bonneville County,H1
662,83402,16019,Idaho falls,ID,Bonneville County,H1
663,83427,16019,Iona,ID,Bonneville County,H1
664,83405,16019,Idaho falls,ID,Bonneville County,H1
665,83449,16019,Swan valley,ID,Bonneville County,H1
666,83805,16021,Bonners ferry,ID,Boundary County,H1
667,83826,16021,Eastport,ID,Boundary County,H1
668,83845,16021,Moyie springs,ID,Boundary County,H1
669,36277,01015,Weaver,AL,Calhoun County,H1
670,35033,01127,Bremen,AL,Walker County,H1
671,83847,16021,Naples,ID,Boundary County,H1
672,83853,16021,Porthill,ID,Boundary County,H1
673,83244,16023,Howe,ID,Butte County,H1
674,83255,16023,Moore,ID,Butte County,H1
675,83213,16023,Arco,ID,Butte County,H1
676,83322,16025,Corral,ID,Camas County,H1
677,83327,16025,Fairfield,ID,Camas County,H1
678,83686,16027,Nampa,ID,Canyon County,H1
679,83651,16027,Nampa,ID,Canyon County,H1
680,83641,16027,Melba,ID,Canyon County,H1
681,35579,01127,Oakman,AL,Walker County,H1
682,83669,16027,Star,ID,Canyon County,H1
683,83660,16027,Parma,ID,Canyon County,H1
684,83676,16027,Wilder,ID,Canyon County,H1
685,83656,16027,Notus,ID,Canyon County,H1
686,83687,16027,Nampa,ID,Canyon County,H1
687,83644,16027,Middleton,ID,Canyon County,H1
688,83634,16027,Kuna,ID,Canyon County,H1
689,83607,16027,Caldwell,ID,Canyon County,H1
690,83605,16027,Caldwell,ID,Canyon County,H1
691,83630,16027,Huston,ID,Canyon County,H1
692,35573,01127,Kansas,AL,Walker County,H1
693,83626,16027,Greenleaf,ID,Canyon County,H1
694,83653,16027,Nampa,ID,Canyon County,H1
695,83606,16027,Caldwell,ID,Canyon County,H1
696,83217,16029,Bancroft,ID,Caribou County,H1
697,83285,16029,Wayan,ID,Caribou County,H1
698,83241,16029,Grace,ID,Caribou County,H1
699,83276,16029,Soda springs,ID,Caribou County,H1
700,83318,16031,Burley,ID,Cassia County,H1
701,83211,16031,American falls,ID,Cassia County,H1
702,83346,16031,Oakley,ID,Cassia County,H1
703,35006,01127,Adger,AL,Walker County,H1
704,83323,16031,Declo,ID,Cassia County,H1
705,83342,16031,Malta,ID,Cassia County,H1
706,83350,16031,Rupert,ID,Cassia County,H1
707,83344,16031,Murtaugh,ID,Cassia County,H1
708,83311,16031,Albion,ID,Cassia County,H1
709,83312,16031,Almo,ID,Cassia County,H1
710,83423,16033,Dubois,ID,Clark County,H1
711,83446,16033,Spencer,ID,Clark County,H1
712,83435,16033,Monteview,ID,Clark County,H1
713,83544,16035,Orofino,ID,Clearwater County,H1
714,35580,01127,Parrish,AL,Walker County,H1
715,83546,16035,Pierce,ID,Clearwater County,H1
716,83553,16035,Weippe,ID,Clearwater County,H1
717,83520,16035,Ahsahka,ID,Clearwater County,H1
718,83545,16035,Peck,ID,Clearwater County,H1
719,83827,16035,Elk river,ID,Clearwater County,H1
720,83541,16035,Lenore,ID,Clearwater County,H1
721,83537,16035,Kendrick,ID,Clearwater County,H1
722,83253,16037,May,ID,Custer County,H1
723,83226,16037,Challis,ID,Custer County,H1
724,83255,16037,Moore,ID,Custer County,H1
725,35578,01127,Nauvoo,AL,Walker County,H1
726,83227,16037,Clayton,ID,Custer County,H1
727,83278,16037,Stanley,ID,Custer County,H1
728,83235,16037,Ellis,ID,Custer County,H1
729,83251,16037,Mackay,ID,Custer County,H1
730,83648,16039,Mountain home afb,ID,Elmore County,H1
731,83623,16039,Glenns ferry,ID,Elmore County,H1
732,83327,16039,Fairfield,ID,Elmore County,H1
733,83627,16039,Hammett,ID,Elmore County,H1
734,83633,16039,King hill,ID,Elmore County,H1
735,83647,16039,Mountain home,ID,Elmore County,H1
736,35148,01127,Sumiton,AL,Walker County,H1
737,83624,16039,Grand view,ID,Elmore County,H1
738,83716,16039,Boise,ID,Elmore County,H1
739,83237,16041,Franklin,ID,Franklin County,H1
740,83228,16041,Clifton,ID,Franklin County,H1
741,83286,16041,Weston,ID,Franklin County,H1
742,83232,16041,Dayton,ID,Franklin County,H1
743,83241,16041,Grace,ID,Franklin County,H1
744,83283,16041,Thatcher,ID,Franklin County,H1
745,83263,16041,Preston,ID,Franklin County,H1
746,83425,16043,Hamer,ID,Fremont County,H1
747,35502,01127,Jasper,AL,Walker County,H1
748,83448,16043,Sugar city,ID,Fremont County,H1
749,83429,16043,Island park,ID,Fremont County,H1
750,83445,16043,Saint anthony,ID,Fremont County,H1
751,83436,16043,Newdale,ID,Fremont County,H1
752,83440,16043,Rexburg,ID,Fremont County,H1
753,83438,16043,Parker,ID,Fremont County,H1
754,83420,16043,Ashton,ID,Fremont County,H1
755,83451,16043,Teton,ID,Fremont County,H1
756,83433,16043,Macks inn,ID,Fremont County,H1
757,83421,16043,Chester,ID,Fremont County,H1
758,35587,01127,Townley,AL,Walker County,H1
759,83629,16045,Horseshoe bend,ID,Gem County,H1
760,83617,16045,Emmett,ID,Gem County,H1
761,83607,16045,Caldwell,ID,Gem County,H1
762,83655,16045,New plymouth,ID,Gem County,H1
763,83657,16045,Ola,ID,Gem County,H1
764,83670,16045,Sweet,ID,Gem County,H1
765,83636,16045,Letha,ID,Gem County,H1
766,83616,16045,Eagle,ID,Gem County,H1
767,83330,16047,Gooding,ID,Gooding County,H1
768,83355,16047,Wendell,ID,Gooding County,H1
769,35560,01127,Goodsprings,AL,Walker County,H1
770,83338,16047,Jerome,ID,Gooding County,H1
771,83332,16047,Hagerman,ID,Gooding County,H1
772,83337,16047,Hill city,ID,Gooding County,H1
773,83316,16047,Buhl,ID,Gooding County,H1
774,83314,16047,Bliss,ID,Gooding County,H1
775,83352,16047,Shoshone,ID,Gooding County,H1
776,83549,16049,Riggins,ID,Idaho County,H1
777,83539,16049,Kooskia,ID,Idaho County,H1
778,83547,16049,Pollock,ID,Idaho County,H1
779,83526,16049,Ferdinand,ID,Idaho County,H1
780,36260,01015,Eastaboga,AL,Calhoun County,H1
781,35062,01127,Dora,AL,Walker County,H1
782,83525,16049,Elk city,ID,Idaho County,H1
783,83542,16049,Lucile,ID,Idaho County,H1
784,83671,16049,Warren,ID,Idaho County,H1
785,83552,16049,Stites,ID,Idaho County,H1
786,83522,16049,Cottonwood,ID,Idaho County,H1
787,83554,16049,White bird,ID,Idaho County,H1
788,83654,16049,New meadows,ID,Idaho County,H1
789,83530,16049,Grangeville,ID,Idaho County,H1
790,83536,16049,Kamiah,ID,Idaho County,H1
791,83533,16049,Greencreek,ID,Idaho County,H1
792,35503,01127,Jasper,AL,Walker County,H1
793,83434,16051,Menan,ID,Jefferson County,H1
794,83442,16051,Rigby,ID,Jefferson County,H1
795,83450,16051,Terreton,ID,Jefferson County,H1
796,83443,16051,Ririe,ID,Jefferson County,H1
797,83425,16051,Hamer,ID,Jefferson County,H1
798,83444,16051,Roberts,ID,Jefferson County,H1
799,83401,16051,Idaho falls,ID,Jefferson County,H1
800,83431,16051,Lewisville,ID,Jefferson County,H1
801,83402,16051,Idaho falls,ID,Jefferson County,H1
802,83435,16051,Monteview,ID,Jefferson County,H1
803,35504,01127,Jasper,AL,Walker County,H1
804,83325,16053,Eden,ID,Jerome County,H1
805,83335,16053,Hazelton,ID,Jerome County,H1
806,83338,16053,Jerome,ID,Jerome County,H1
807,83301,16053,Twin falls,ID,Jerome County,H1
808,83347,16053,Paul,ID,Jerome County,H1
809,83810,16055,Cataldo,ID,Kootenai County,H1
810,83876,16055,Worley,ID,Kootenai County,H1
811,83803,16055,Bayview,ID,Kootenai County,H1
812,83842,16055,Medimont,ID,Kootenai County,H1
813,83877,16055,Post falls,ID,Kootenai County,H1
814,35501,01127,Jasper,AL,Walker County,H1
815,83815,16055,Coeur d alene,ID,Kootenai County,H1
816,83861,16055,Saint maries,ID,Kootenai County,H1
817,83869,16055,Spirit lake,ID,Kootenai County,H1
818,83816,16055,Coeur d alene,ID,Kootenai County,H1
819,83801,16055,Athol,ID,Kootenai County,H1
820,83835,16055,Hayden,ID,Kootenai County,H1
821,83854,16055,Post falls,ID,Kootenai County,H1
822,83858,16055,Rathdrum,ID,Kootenai County,H1
823,83851,16055,Plummer,ID,Kootenai County,H1
824,83814,16055,Coeur d alene,ID,Kootenai County,H1
825,35550,01127,Cordova,AL,Walker County,H1
826,83833,16055,Harrison,ID,Kootenai County,H1
827,83844,16057,Moscow,ID,Latah County,H1
828,83535,16057,Juliaetta,ID,Latah County,H1
829,83843,16057,Moscow,ID,Latah County,H1
830,83823,16057,Deary,ID,Latah County,H1
831,83857,16057,Princeton,ID,Latah County,H1
832,83834,16057,Harvard,ID,Latah County,H1
833,83806,16057,Bovill,ID,Latah County,H1
834,83855,16057,Potlatch,ID,Latah County,H1
835,83824,16057,Desmet,ID,Latah County,H1
836,35584,01127,Sipsey,AL,Walker County,H1
837,83872,16057,Viola,ID,Latah County,H1
838,83832,16057,Genesee,ID,Latah County,H1
839,83871,16057,Troy,ID,Latah County,H1
840,83537,16057,Kendrick,ID,Latah County,H1
841,83253,16059,May,ID,Lemhi County,H1
842,83226,16059,Challis,ID,Lemhi County,H1
843,83462,16059,Carmen,ID,Lemhi County,H1
844,83469,16059,Shoup,ID,Lemhi County,H1
845,83468,16059,Tendoy,ID,Lemhi County,H1
846,83463,16059,Gibbonsville,ID,Lemhi County,H1
847,35038,01127,Burnwell,AL,Walker County,H1
848,83466,16059,North fork,ID,Lemhi County,H1
849,83235,16059,Ellis,ID,Lemhi County,H1
850,83467,16059,Salmon,ID,Lemhi County,H1
851,83464,16059,Leadore,ID,Lemhi County,H1
852,83465,16059,Lemhi,ID,Lemhi County,H1
853,83229,16059,Cobalt,ID,Lemhi County,H1
854,83555,16061,Winchester,ID,Lewis County,H1
855,83544,16061,Orofino,ID,Lewis County,H1
856,83524,16061,Culdesac,ID,Lewis County,H1
857,83548,16061,Reubens,ID,Lewis County,H1
858,36529,01129,Deer park,AL,Washington County,H1
859,83523,16061,Craigmont,ID,Lewis County,H1
860,83543,16061,Nezperce,ID,Lewis County,H1
861,83545,16061,Peck,ID,Lewis County,H1
862,83536,16061,Kamiah,ID,Lewis County,H1
863,83330,16063,Gooding,ID,Lincoln County,H1
864,83327,16063,Fairfield,ID,Lincoln County,H1
865,83349,16063,Richfield,ID,Lincoln County,H1
866,83324,16063,Dietrich,ID,Lincoln County,H1
867,83352,16063,Shoshone,ID,Lincoln County,H1
868,83347,16063,Paul,ID,Lincoln County,H1
869,36581,01129,Sunflower,AL,Washington County,H1
870,83434,16065,Menan,ID,Madison County,H1
871,83452,16065,Tetonia,ID,Madison County,H1
872,83422,16065,Driggs,ID,Madison County,H1
873,83448,16065,Sugar city,ID,Madison County,H1
874,83445,16065,Saint anthony,ID,Madison County,H1
875,83436,16065,Newdale,ID,Madison County,H1
876,83440,16065,Rexburg,ID,Madison County,H1
877,83460,16065,Rexburg,ID,Madison County,H1
878,83451,16065,Teton,ID,Madison County,H1
879,83441,16065,Rexburg,ID,Madison County,H1
880,36569,01129,Saint stephens,AL,Washington County,H1
881,83343,16067,Minidoka,ID,Minidoka County,H1
882,83318,16067,Burley,ID,Minidoka County,H1
883,83350,16067,Rupert,ID,Minidoka County,H1
884,83336,16067,Heyburn,ID,Minidoka County,H1
885,83347,16067,Paul,ID,Minidoka County,H1
886,83555,16069,Winchester,ID,Nez Perce County,H1
887,83524,16069,Culdesac,ID,Nez Perce County,H1
888,83535,16069,Juliaetta,ID,Nez Perce County,H1
889,83548,16069,Reubens,ID,Nez Perce County,H1
890,83501,16069,Lewiston,ID,Nez Perce County,H1
891,36207,01015,Anniston,AL,Calhoun County,H1
892,36583,01129,Tibbie,AL,Washington County,H1
893,83545,16069,Peck,ID,Nez Perce County,H1
894,83540,16069,Lapwai,ID,Nez Perce County,H1
895,83541,16069,Lenore,ID,Nez Perce County,H1
896,83832,16069,Genesee,ID,Nez Perce County,H1
897,83537,16069,Kendrick,ID,Nez Perce County,H1
898,83252,16071,Malad city,ID,Oneida County,H1
899,83342,16071,Malta,ID,Oneida County,H1
900,83243,16071,Holbrook,ID,Oneida County,H1
901,83639,16073,Marsing,ID,Owyhee County,H1
902,83641,16073,Melba,ID,Owyhee County,H1
903,36538,01129,Frankville,AL,Washington County,H1
904,83650,16073,Murphy,ID,Owyhee County,H1
905,83604,16073,Bruneau,ID,Owyhee County,H1
906,83627,16073,Hammett,ID,Owyhee County,H1
907,83628,16073,Homedale,ID,Owyhee County,H1
908,83624,16073,Grand view,ID,Owyhee County,H1
909,83302,16073,Rogerson,ID,Owyhee County,H1
910,83619,16075,Fruitland,ID,Payette County,H1
911,83660,16075,Parma,ID,Payette County,H1
912,83607,16075,Caldwell,ID,Payette County,H1
913,83655,16075,New plymouth,ID,Payette County,H1
914,36518,01129,Chatom,AL,Washington County,H1
915,83661,16075,Payette,ID,Payette County,H1
916,83204,16077,Pocatello,ID,Power County,H1
917,83271,16077,Rockland,ID,Power County,H1
918,83211,16077,American falls,ID,Power County,H1
919,83212,16077,Arbon,ID,Power County,H1
920,83830,16079,Fernwood,ID,Shoshone County,H1
921,83849,16079,Osburn,ID,Shoshone County,H1
922,83810,16079,Cataldo,ID,Shoshone County,H1
923,83802,16079,Avery,ID,Shoshone County,H1
924,83868,16079,Smelterville,ID,Shoshone County,H1
925,36539,01129,Fruitdale,AL,Washington County,H1
926,83850,16079,Pinehurst,ID,Shoshone County,H1
927,83861,16079,Saint maries,ID,Shoshone County,H1
928,83873,16079,Wallace,ID,Shoshone County,H1
929,83839,16079,Kingston,ID,Shoshone County,H1
930,83846,16079,Mullan,ID,Shoshone County,H1
931,83837,16079,Kellogg,ID,Shoshone County,H1
932,83867,16079,Silverton,ID,Shoshone County,H1
933,83808,16079,Calder,ID,Shoshone County,H1
934,83812,16079,Clarkia,ID,Shoshone County,H1
935,83874,16079,Murray,ID,Shoshone County,H1
936,36513,01129,Calvert,AL,Washington County,H1
937,83424,16081,Felt,ID,Teton County,H1
938,83452,16081,Tetonia,ID,Teton County,H1
939,83422,16081,Driggs,ID,Teton County,H1
940,83455,16081,Victor,ID,Teton County,H1
941,83436,16081,Newdale,ID,Teton County,H1
942,83303,16083,Twin falls,ID,Twin Falls County,H1
943,83328,16083,Filer,ID,Twin Falls County,H1
944,83332,16083,Hagerman,ID,Twin Falls County,H1
945,83344,16083,Murtaugh,ID,Twin Falls County,H1
946,83301,16083,Twin falls,ID,Twin Falls County,H1
947,36556,01129,Malcolm,AL,Washington County,H1
948,83321,16083,Castleford,ID,Twin Falls County,H1
949,83316,16083,Buhl,ID,Twin Falls County,H1
950,83341,16083,Kimberly,ID,Twin Falls County,H1
951,83334,16083,Hansen,ID,Twin Falls County,H1
952,83302,16083,Rogerson,ID,Twin Falls County,H1
953,83638,16085,Mccall,ID,Valley County,H1
954,83615,16085,Donnelly,ID,Valley County,H1
955,83677,16085,Yellow pine,ID,Valley County,H1
956,83611,16085,Cascade,ID,Valley County,H1
957,83635,16085,Lake fork,ID,Valley County,H1
958,36584,01129,Vinegar bend,AL,Washington County,H1
959,83632,16087,Indian valley,ID,Washington County,H1
960,83645,16087,Midvale,ID,Washington County,H1
961,83610,16087,Cambridge,ID,Washington County,H1
962,83672,16087,Weiser,ID,Washington County,H1
963,83661,16087,Payette,ID,Washington County,H1
964,62301,17001,Quincy,IL,Adams County,H1
965,62306,17001,Quincy,IL,Adams County,H1
966,62379,17001,Warsaw,IL,Adams County,H1
967,62376,17001,Ursa,IL,Adams County,H1
968,62316,17001,Bowen,IL,Adams County,H1
969,36553,01129,Mc intosh,AL,Washington County,H1
970,62314,17001,Baylis,IL,Adams County,H1
971,62365,17001,Plainville,IL,Adams County,H1
972,62320,17001,Camp point,IL,Adams County,H1
973,62305,17001,Quincy,IL,Adams County,H1
974,62351,17001,Mendon,IL,Adams County,H1
975,62380,17001,West point,IL,Adams County,H1
976,62324,17001,Clayton,IL,Adams County,H1
977,62343,17001,Hull,IL,Adams County,H1
978,62360,17001,Payson,IL,Adams County,H1
979,62312,17001,Barry,IL,Adams County,H1
980,36548,01129,Leroy,AL,Washington County,H1
981,62373,17001,Sutter,IL,Adams County,H1
982,62347,17001,Liberty,IL,Adams County,H1
983,62346,17001,La prairie,IL,Adams County,H1
984,62311,17001,Augusta,IL,Adams County,H1
985,62359,17001,Paloma,IL,Adams County,H1
986,62348,17001,Lima,IL,Adams County,H1
987,62339,17001,Golden,IL,Adams County,H1
988,62349,17001,Loraine,IL,Adams County,H1
989,62338,17001,Fowler,IL,Adams County,H1
990,62325,17001,Coatsburg,IL,Adams County,H1
